figure_id,token_id,type,word,sentence_id,left_edge,right_edge,tag,tag_equiv,depth,stem
268,1,Ploce,"need",1439,34,38,"VBP","VB",1,"need"
269,0,Ploce,"found",1441,1,6,"VBD","VB",1,"found"
269,1,Ploce,"found",1442,10,15,"VBD","VB",1,"found"
270,0,Ploce,"doth",1447,31,35,"NN","NN",2,"doth"
270,1,Ploce,"doth",1449,14,18,"VBP","VB",3,"doth"
271,0,Ploce,"worth",1448,10,15,"JJ","JJ",1,"worth"
271,1,Ploce,"worth",1449,4,9,"NN","NN",2,"worth"
272,0,Ploce,"life",1453,19,23,"NN","NN",1,"life"
272,1,Ploce,"life",1455,14,18,"NN","NN",5,"life"
273,0,Ploce,"can",1455,54,57,"MD","MD",3,"can"
273,1,Ploce,"can",1457,5,8,"MD","MD",3,"can"
274,0,Ploce,"making",1467,3,9,"VBG","VB",5,"make"
274,1,Ploce,"Making",1469,0,6,"VBG","VB",3,"Make"
275,0,Ploce,"good",1477,6,10,"JJ","JJ",1,"good"
275,1,Ploce,"good",1478,17,21,"JJ","JJ",1,"good"
276,0,Ploce,"tis",1482,6,9,"NN","NN",1,"ti"
276,1,Ploce,"tis",1483,1,4,"NN","NN",1,"ti"
277,0,Ploce,"thou",1513,0,4,"PRP","WP",3,"thou"
277,1,Ploce,"thou",1514,13,17,"PRP","WP",4,"thou"
278,0,Ploce,"thy",1514,24,27,"PRP$","WP",1,"thy"
278,1,Ploce,"thy",1515,12,15,"PRP$","WP",1,"thy"
278,2,Ploce,"thy",1517,22,25,"PRP$","WP",1,"thy"
279,0,Ploce,"thee",1515,25,29,"PRP","WP",1,"thee"
279,1,Ploce,"thee",1516,9,13,"PRP","WP",1,"thee"
279,2,Ploce,"thee",1517,13,17,"PRP","WP",3,"thee"
280,0,Ploce,"Thy",1521,0,3,"NNP","NN",5,"Thy"
280,1,Ploce,"thy",1522,0,3,"PRP$","WP",2,"thy"
281,0,Ploce,"thou",1521,7,11,"PRP","WP",2,"thou"
281,1,Ploce,"thou",1523,10,14,"PRP","WP",1,"thou"
282,0,Ploce,"gav",1521,11,14,"VBP","VB",2,"gav"
282,1,Ploce,"gav",1523,14,17,"RB","RB",4,"gav"
283,0,Ploce,"st",1521,15,17,"NN","NN",1,"st"
283,1,Ploce,"st",1523,18,20,"VBP","VB",4,"st"
284,0,Ploce,"thee",1545,31,35,"PRP","WP",1,"thee"
284,1,Ploce,"thee",1547,5,9,"PRP","WP",1,"thee"
285,0,Ploce,"will",1552,6,10,"MD","MD",4,"will"
285,1,Ploce,"will",1554,4,8,"MD","MD",4,"will"
285,2,Ploce,"will",1556,12,16,"MD","MD",2,"will"
286,0,Ploce,"disgrace",1558,16,24,"VBG","VB",3,"disgrac"
286,1,Ploce,"disgrace",1560,12,20,"NN","NN",1,"disgrac"
287,0,Ploce,"will",1561,10,14,"MD","MD",1,"will"
287,1,Ploce,"will",1562,1,5,"MD","MD",3,"will"
288,0,Ploce,"thy",1564,12,15,"PRP$","WP",1,"thy"
288,1,Ploce,"Thy",1565,13,16,"NNP","NN",1,"Thy"
289,0,Ploce,"thou",1572,24,28,"PRP","WP",2,"thou"
289,1,Ploce,"thou",1573,16,20,"PRP","WP",1,"thou"
290,0,Ploce,"hate",1572,32,36,"NN","NN",1,"hate"
290,1,Ploce,"hate",1573,6,10,"VBP","VB",4,"hate"
291,0,Ploce,"now",1575,0,3,"RB","RB",1,"now"
291,1,Ploce,"Now",1576,0,3,"RB","RB",1,"Now"
292,0,Ploce,"leave",1587,10,15,"VB","VB",2,"leav"
292,1,Ploce,"leave",1588,5,10,"VB","VB",3,"leav"
293,0,Ploce,"woe",1592,17,20,"VBZ","VB",2,"woe"
293,1,Ploce,"woe",1593,12,15,"NN","NN",1,"woe"
294,0,Ploce,"seem",1593,8,12,"VBP","VB",2,"seem"
294,1,Ploce,"seem",1595,7,11,"VB","VB",2,"seem"
295,0,Ploce,"better",1606,9,15,"RBR","RB",2,"better"
295,1,Ploce,"better",1607,9,15,"JJR","JJ",3,"better"
296,0,Ploce,"away",1614,24,28,"RB","RB",1,"awai"
296,1,Ploce,"away",1616,31,35,"RB","RB",1,"awai"
297,0,Ploce,"thy",1616,9,12,"PRP$","WP",4,"thy"
297,1,Ploce,"thy",1618,19,22,"PRP$","WP",1,"thy"
298,0,Ploce,"life",1617,9,13,"NN","NN",1,"life"
298,1,Ploce,"life",1618,3,7,"NN","NN",3,"life"
299,0,Ploce,"love",1618,22,26,"NN","NN",1,"love"
299,1,Ploce,"love",1619,20,24,"NN","NN",2,"love"
300,0,Ploce,"thy",1622,42,45,"PRP$","WP",1,"thy"
300,1,Ploce,"thy",1624,17,20,"PRP$","WP",1,"thy"
