figure_id,token_id,type,word,sentence_id,left_edge,right_edge,tag,tag_equiv,depth,stem
36,5,Conduplicatio,"sake",581,22,26,"NN","NN",5,"sake"
37,0,Conduplicatio,"my",581,9,11,"PRP$","WP",6,"my"
37,1,Conduplicatio,"friend",581,11,17,"NN","NN",6,"friend"
37,2,Conduplicatio,"my",583,13,15,"PRP$","WP",3,"my"
37,3,Conduplicatio,"friend",583,15,21,"NN","NN",3,"friend"
38,0,Conduplicatio,"I",582,2,3,"PRP","WP",6,"I"
38,1,Conduplicatio,"lose",582,3,7,"VBP","VB",5,"lose"
38,2,Conduplicatio,"I",584,21,22,"PRP","WP",2,"I"
38,3,Conduplicatio,"lose",584,22,26,"VBP","VB",2,"lose"
39,0,Conduplicatio,"Mine",630,0,4,"NNP","NN",3,"Mine"
39,1,Conduplicatio,"eye",630,4,7,"NN","NN",3,"ey"
39,2,Conduplicatio,"Mine",632,0,4,"PRP","WP",5,"Mine"
39,3,Conduplicatio,"eye",632,4,7,"VBD","VB",5,"ey"
39,4,Conduplicatio,"mine",633,7,11,"NN","NN",3,"mine"
39,5,Conduplicatio,"eye",633,11,14,"NN","NN",3,"ey"
40,0,Conduplicatio,"my",632,7,9,"PRP$","WP",4,"my"
40,1,Conduplicatio,"heart",632,9,14,"NN","NN",4,"heart"
40,2,Conduplicatio,"My",633,0,2,"PRP$","WP",3,"My"
40,3,Conduplicatio,"heart",633,2,7,"NN","NN",3,"heart"
40,4,Conduplicatio,"My",634,0,2,"PRP$","WP",7,"My"
40,5,Conduplicatio,"heart",634,2,7,"NN","NN",7,"heart"
41,0,Conduplicatio,"eye",641,8,11,"NN","NN",1,"ey"
41,1,Conduplicatio,"'s",641,11,13,"POS","POS",1,"'s"
41,2,Conduplicatio,"eye",642,11,14,"NN","NN",6,"ey"
41,3,Conduplicatio,"'s",642,14,16,"VBZ","VB",6,"'s"
42,0,Conduplicatio,"heart",641,30,35,"NN","NN",1,"heart"
42,1,Conduplicatio,"'s",641,35,37,"POS","POS",1,"'s"
42,2,Conduplicatio,"heart",643,5,10,"NN","NN",5,"heart"
42,3,Conduplicatio,"'s",643,10,12,"VBZ","VB",5,"'s"
43,0,Conduplicatio,"mine",642,7,11,"NN","NN",6,"mine"
43,1,Conduplicatio,"eye",642,11,14,"NN","NN",6,"ey"
43,2,Conduplicatio,"mine",644,7,11,"NN","NN",1,"mine"
43,3,Conduplicatio,"eye",644,11,14,"NN","NN",1,"ey"
43,4,Conduplicatio,"mine",646,8,12,"NN","NN",4,"mine"
43,5,Conduplicatio,"eye",646,12,15,"NN","NN",4,"ey"
44,0,Conduplicatio,"my",649,26,28,"PRP$","WP",1,"my"
44,1,Conduplicatio,"heart",649,28,33,"NN","NN",1,"heart"
44,2,Conduplicatio,"my",650,20,22,"PRP$","WP",1,"my"
44,3,Conduplicatio,"heart",650,22,27,"NN","NN",1,"heart"
45,0,Conduplicatio,"still",653,22,27,"RB","RB",2,"still"
45,1,Conduplicatio,"with",653,27,31,"IN","IN",2,"with"
45,2,Conduplicatio,"still",655,6,11,"RB","RB",2,"still"
45,3,Conduplicatio,"with",655,11,15,"IN","IN",2,"with"
